0.0000 15.5749 15.3821
0.0182 15.5374 15.3211
0.0364 15.4258 15.1400
0.0547 15.2423 14.8443
0.0729 14.9903 14.4430
0.0911 14.6748 13.9478
0.1093 14.3014 13.3731
0.1276 13.8769 12.7346
0.1458 13.4087 12.0491
0.1640 12.9045 11.3334
0.1822 12.3720 10.6041
0.2004 11.8190 9.8765
0.2187 11.2530 9.1642
0.2369 10.6809 8.4793
0.2551 10.1091 7.8313
0.2733 9.5431 7.2277
0.2915 8.9878 6.6736
0.3098 8.4473 6.1720
0.3280 7.9248 5.7241
0.3462 7.4229 5.3291
0.3644 6.9436 4.9849
0.3827 6.4882 4.6885
0.4009 6.0577 4.4359
0.4191 5.6527 4.2224
0.4373 5.2733 4.0433
0.4555 4.9197 3.8938
0.4738 4.5917 3.7693
0.4920 4.2888 3.6655
0.5102 4.0107 3.5785
0.5284 3.7566 3.5049
0.5466 3.5258 3.4420
0.5649 3.3172 3.3873
0.5831 3.1298 3.3392
0.6013 2.9621 3.2962
0.6195 2.8129 3.2572
0.6378 2.6804 3.2215
0.6560 2.5632 3.1884
0.6742 2.4595 3.1574
0.6924 2.3676 3.1281
0.7106 2.2859 3.0999
0.7289 2.2128 3.0721
0.7471 2.1468 3.0443
0.7653 2.0867 3.0158
0.7835 2.0312 2.9859
0.8018 1.9794 2.9539
0.8200 1.9304 2.9193
0.8382 1.8836 2.8817
0.8564 1.8384 2.8407
0.8746 1.7945 2.7962
0.8929 1.7516 2.7483
0.9111 1.7096 2.6973
0.9293 1.6684 2.6435
0.9475 1.6282 2.5875
0.9657 1.5890 2.5300
0.9840 1.5511 2.4716
1.0022 1.5146 2.4132
1.0204 1.4798 2.3554
1.0386 1.4470 2.2989
1.0569 1.4163 2.2440
1.0751 1.3878 2.1914
1.0933 1.3618 2.1411
1.1115 1.3382 2.0932
1.1297 1.3170 2.0478
1.1480 1.2981 2.0045
1.1662 1.2812 1.9631
1.1844 1.2661 1.9232
1.2026 1.2525 1.8843
1.2208 1.2400 1.8459
1.2391 1.2283 1.8074
1.2573 1.2173 1.7683
1.2755 1.2065 1.7281
1.2937 1.1958 1.6864
1.3120 1.1852 1.6429
1.3302 1.1745 1.5974
1.3484 1.1637 1.5497
1.3666 1.1530 1.4999
1.3848 1.1425 1.4481
1.4031 1.1323 1.3946
1.4213 1.1225 1.3399
1.4395 1.1135 1.2845
1.4577 1.1052 1.2289
1.4760 1.0980 1.1739
1.4942 1.0919 1.1201
1.5124 1.0871 1.0683
1.5306 1.0835 1.0191
1.5488 1.0811 0.9730
1.5671 1.0800 0.9306
1.5853 1.0800 0.8923
1.6035 1.0809 0.8583
1.6217 1.0825 0.8287
1.6399 1.0845 0.8037
1.6582 1.0867 0.7831
1.6764 1.0887 0.7668
1.6946 1.0902 0.7545
1.7128 1.0908 0.7460
1.7311 1.0902 0.7410
1.7493 1.0882 0.7390
1.7675 1.0844 0.7398
1.7857 1.0787 0.7431
1.8039 1.0709 0.7484
1.8222 1.0610 0.7554
1.8404 1.0489 0.7638
1.8586 1.0348 0.7732
1.8768 1.0189 0.7833
1.8950 1.0013 0.7937
1.9133 0.9824 0.8041
1.9315 0.9624 0.8140
1.9497 0.9417 0.8232
1.9679 0.9207 0.8313
1.9862 0.8999 0.8380
2.0044 0.8794 0.8431
2.0226 0.8597 0.8463
2.0408 0.8410 0.8475
2.0590 0.8235 0.8467
2.0773 0.8073 0.8438
2.0955 0.7925 0.8390
2.1137 0.7791 0.8323
2.1319 0.7670 0.8240
2.1501 0.7560 0.8142
2.1684 0.7460 0.8034
2.1866 0.7366 0.7918
2.2048 0.7277 0.7798
2.2230 0.7190 0.7675
2.2413 0.7102 0.7554
2.2595 0.7011 0.7437
2.2777 0.6915 0.7325
2.2959 0.6814 0.7222
2.3141 0.6705 0.7126
2.3324 0.6590 0.7040
2.3506 0.6468 0.6964
2.3688 0.6339 0.6896
2.3870 0.6205 0.6837
2.4053 0.6068 0.6784
2.4235 0.5929 0.6737
2.4417 0.5789 0.6694
2.4599 0.5650 0.6654
2.4781 0.5514 0.6615
2.4964 0.5383 0.6576
2.5146 0.5256 0.6537
2.5328 0.5135 0.6496
2.5510 0.5021 0.6455
2.5692 0.4915 0.6412
2.5875 0.4816 0.6370
2.6057 0.4725 0.6327
2.6239 0.4642 0.6287
2.6421 0.4567 0.6248
2.6604 0.4501 0.6214
2.6786 0.4443 0.6184
2.6968 0.4395 0.6159
2.7150 0.4355 0.6139
2.7332 0.4325 0.6126
2.7515 0.4304 0.6120
2.7697 0.4293 0.6119
2.7879 0.4291 0.6124
2.8061 0.4298 0.6135
2.8243 0.4314 0.6150
2.8426 0.4338 0.6168
2.8608 0.4369 0.6189
2.8790 0.4406 0.6212
2.8972 0.4448 0.6235
2.9155 0.4493 0.6256
2.9337 0.4540 0.6276
2.9519 0.4587 0.6291
2.9701 0.4632 0.6301
2.9883 0.4675 0.6303
3.0066 0.4714 0.6297
3.0248 0.4747 0.6281
3.0430 0.4775 0.6253
3.0612 0.4795 0.6213
3.0795 0.4809 0.6159
3.0977 0.4816 0.6091
3.1159 0.4815 0.6010
3.1341 0.4808 0.5916
3.1523 0.4796 0.5810
3.1706 0.4778 0.5695
3.1888 0.4757 0.5572
3.2070 0.4733 0.5444
3.2252 0.4707 0.5314
3.2434 0.4681 0.5186
3.2617 0.4656 0.5062
3.2799 0.4633 0.4946
3.2981 0.4613 0.4840
3.3163 0.4598 0.4748
3.3346 0.4590 0.4672
3.3528 0.4588 0.4612
3.3710 0.4593 0.4571
3.3892 0.4608 0.4548
3.4074 0.4631 0.4543
3.4257 0.4663 0.4556
3.4439 0.4705 0.4586
3.4621 0.4755 0.4630
3.4803 0.4814 0.4688
3.4985 0.4881 0.4756
3.5168 0.4954 0.4833
3.5350 0.5033 0.4915
3.5532 0.5116 0.5000
3.5714 0.5202 0.5087
3.5897 0.5289 0.5171
3.6079 0.5376 0.5253
3.6261 0.5460 0.5330
3.6443 0.5542 0.5400
3.6625 0.5619 0.5462
3.6808 0.5691 0.5516
3.6990 0.5756 0.5563
3.7172 0.5815 0.5600
