0.0000 0.0000 0.0000
0.0201 2.5011 3.0309
0.0401 4.9459 6.0000
0.0602 7.2810 8.8486
0.0803 9.4581 11.5238
0.1003 11.4366 13.9807
0.1204 13.1846 16.1842
0.1405 14.6800 18.1093
0.1605 15.9107 19.7412
0.1806 16.8739 21.0744
0.2007 17.5755 22.1117
0.2208 18.0289 22.8626
0.2408 18.2531 23.3418
0.2609 18.2717 23.5678
0.2810 18.1114 23.5618
0.3010 17.8006 23.3467
0.3211 17.3679 22.9463
0.3412 16.8417 22.3856
0.3612 16.2491 21.6894
0.3813 15.6148 20.8831
0.4014 14.9611 19.9917
0.4214 14.3071 19.0397
0.4415 13.6690 18.0507
0.4616 13.0590 17.0466
0.4816 12.4865 16.0478
0.5017 11.9574 15.0719
0.5218 11.4749 14.1338
0.5418 11.0398 13.2454
0.5619 10.6508 12.4153
0.5820 10.3051 11.6492
0.6021 9.9990 10.9497
0.6221 9.7279 10.3171
0.6422 9.4872 9.7494
0.6623 9.2722 9.2432
0.6823 9.0782 8.7937
0.7024 8.9009 8.3955
0.7225 8.7364 8.0428
0.7425 8.5810 7.7300
0.7626 8.4315 7.4513
0.7827 8.2851 7.2017
0.8027 8.1390 6.9763
0.8228 7.9914 6.7709
0.8429 7.8402 6.5819
0.8629 7.6842 6.4059
0.8830 7.5224 6.2403
0.9031 7.3543 6.0829
0.9231 7.1795 5.9320
0.9432 6.9983 5.7864
0.9633 6.8112 5.6453
0.9834 6.6188 5.5085
1.0034 6.4220 5.3759
1.0235 6.2218 5.2479
1.0436 6.0193 5.1250
1.0636 5.8155 5.0079
1.0837 5.6114 4.8973
1.1038 5.4083 4.7939
1.1238 5.2070 4.6981
1.1439 5.0086 4.6102
1.1640 4.8141 4.5305
1.1840 4.6244 4.4588
1.2041 4.4406 4.3950
1.2242 4.2636 4.3387
1.2442 4.0943 4.2894
1.2643 3.9338 4.2468
1.2844 3.7829 4.2106
1.3044 3.6424 4.1804
1.3245 3.5131 4.1560
1.3446 3.3958 4.1375
1.3647 3.2912 4.1246
1.3847 3.1997 4.1176
1.4048 3.1218 4.1164
1.4249 3.0580 4.1211
1.4449 3.0086 4.1314
1.4650 2.9738 4.1471
1.4851 2.9537 4.1679
1.5051 2.9483 4.1930
1.5252 2.9575 4.2219
1.5453 2.9809 4.2534
1.5653 3.0182 4.2868
1.5854 3.0684 4.3208
1.6055 3.1307 4.3544
1.6255 3.2038 4.3866
1.6456 3.2860 4.4166
1.6657 3.3756 4.4434
1.6857 3.4705 4.4667
1.7058 3.5684 4.4859
1.7259 3.6668 4.5010
1.7460 3.7631 4.5119
1.7660 3.8550 4.5190
1.7861 3.9398 4.5224
1.8062 4.0156 4.5229
1.8262 4.0804 4.5208
1.8463 4.1329 4.5168
1.8664 4.1719 4.5114
1.8864 4.1970 4.5053
1.9065 4.2083 4.4989
1.9266 4.2062 4.4927
1.9466 4.1916 4.4870
1.9667 4.1659 4.4821
1.9868 4.1306 4.4783
2.0068 4.0876 4.4757
2.0269 4.0387 4.4745
2.0470 3.9859 4.4747
2.0670 3.9309 4.4764
2.0871 3.8756 4.4796
2.1072 3.8215 4.4843
2.1273 3.7698 4.4903
2.1473 3.7217 4.4977
2.1674 3.6779 4.5061
2.1875 3.6390 4.5155
2.2075 3.6054 4.5255
2.2276 3.5770 4.5358
2.2477 3.5538 4.5459
2.2677 3.5352 4.5554
2.2878 3.5208 4.5639
2.3079 3.5098 4.5707
2.3279 3.5014 4.5753
2.3480 3.4946 4.5773
2.3681 3.4886 4.5762
2.3881 3.4823 4.5714
2.4082 3.4748 4.5626
2.4283 3.4653 4.5495
2.4483 3.4532 4.5318
2.4684 3.4378 4.5095
2.4885 3.4188 4.4825
2.5086 3.3961 4.4507
2.5286 3.3696 4.4144
2.5487 3.3397 4.3738
2.5688 3.3068 4.3292
2.5888 3.2713 4.2809
2.6089 3.2341 4.2294
2.6290 3.1957 4.1751
2.6490 3.1569 4.1187
2.6691 3.1186 4.0605
2.6892 3.0813 4.0013
2.7092 3.0456 3.9414
2.7293 3.0120 3.8814
2.7494 2.9807 3.8218
2.7694 2.9520 3.7630
2.7895 2.9260 3.7054
2.8096 2.9025 3.6494
2.8296 2.8815 3.5952
2.8497 2.8628 3.5431
2.8698 2.8462 3.4933
2.8898 2.8315 3.4461
2.9099 2.8186 3.4015
2.9300 2.8074 3.3597
2.9501 2.7981 3.3210
2.9701 2.7906 3.2853
2.9902 2.7853 3.2529
3.0103 2.7825 3.2240
3.0303 2.7824 3.1985
3.0504 2.7856 3.1767
3.0705 2.7923 3.1585
3.0905 2.8030 3.1439
3.1106 2.8178 3.1328
3.1307 2.8368 3.1251
3.1507 2.8600 3.1203
3.1708 2.8872 3.1182
3.1909 2.9181 3.1183
3.2109 2.9519 3.1199
3.2310 2.9881 3.1224
3.2511 3.0258 3.1253
3.2711 3.0640 3.1278
3.2912 3.1017 3.1294
3.3113 3.1382 3.1295
3.3314 3.1725 3.1278
3.3514 3.2039 3.1240
3.3715 3.2320 3.1179
3.3916 3.2565 3.1097
3.4116 3.2772 3.0996
3.4317 3.2944 3.0878
3.4518 3.3084 3.0748
3.4718 3.3196 3.0612
3.4919 3.3286 3.0473
3.5120 3.3361 3.0337
3.5320 3.3426 3.0210
3.5521 3.3485 3.0093
3.5722 3.3541 2.9991
3.5922 3.3596 2.9906
3.6123 3.3650 2.9839
3.6324 3.3701 2.9790
3.6524 3.3746 2.9760
3.6725 3.3781 2.9748
3.6926 3.3803 2.9753
3.7127 3.3809 2.9775
3.7327 3.3796 2.9813
3.7528 3.3765 2.9866
3.7729 3.3715 2.9933
3.7929 3.3651 3.0012
3.8130 3.3576 3.0103
3.8331 3.3496 3.0204
3.8531 3.3417 3.0312
3.8732 3.3346 3.0425
3.8933 3.3288 3.0539
3.9133 3.3248 3.0653
3.9334 3.3228 3.0761
3.9535 3.3227 3.0861
3.9735 3.3245 3.0948
3.9936 3.3274 3.1020
4.0137 3.3309 3.1074
4.0337 3.3338 3.1107
4.0538 3.3351 3.1117
4.0739 3.3336 3.1102
4.0940 3.3282 3.1063
4.1140 3.3178 3.0998
4.1341 3.3016 3.0908
4.1542 3.2789 3.0791
4.1742 3.2496 3.0648
4.1943 3.2138 3.0477
4.2144 3.1720 3.0277
4.2344 3.1249 3.0047
4.2545 3.0738 2.9786
4.2746 3.0201 2.9492
4.2946 2.9652 2.9165
4.3147 2.9109 2.8805
4.3348 2.8586 2.8412
4.3548 2.8098 2.7989
4.3749 2.7657 2.7540
4.3950 2.7272 2.7070
4.4150 2.6948 2.6586
4.4351 2.6688 2.6093
4.4552 2.6488 2.5600
4.4753 2.6343 2.5114
4.4953 2.6243 2.4642
4.5154 2.6175 2.4190
4.5355 2.6125 2.3763
4.5555 2.6076 2.3364
4.5756 2.6013 2.2995
4.5957 2.5920 2.2654
4.6157 2.5784 2.2342
4.6358 2.5593 2.2055
4.6559 2.5337 2.1790
4.6759 2.5012 2.1541
4.6960 2.4616 2.1304
4.7161 2.4150 2.1075
4.7361 2.3617 2.0849
4.7562 2.3026 2.0621
4.7763 2.2386 2.0387
4.7963 2.1705 2.0145
4.8164 2.0997 1.9892
4.8365 2.0271 1.9626
4.8566 1.9540 1.9347
4.8766 1.8813 1.9053
4.8967 1.8099 1.8746
4.9168 1.7407 1.8425
4.9368 1.6742 1.8094
4.9569 1.6111 1.7753
4.9770 1.5516 1.7406
4.9970 1.4960 1.7056
5.0171 1.4445 1.6704
5.0372 1.3971 1.6354
5.0572 1.3538 1.6010
5.0773 1.3145 1.5672
5.0974 1.2792 1.5343
5.1174 1.2474 1.5025
5.1375 1.2192 1.4717
5.1576 1.1941 1.4420
5.1776 1.1720 1.4133
5.1977 1.1525 1.3856
5.2178 1.1352 1.3587
5.2379 1.1200 1.3324
5.2579 1.1064 1.3067
5.2780 1.0943 1.2813
5.2981 1.0832 1.2561
5.3181 1.0729 1.2310
5.3382 1.0632 1.2060
5.3583 1.0538 1.1810
5.3783 1.0446 1.1560
5.3984 1.0353 1.1311
5.4185 1.0258 1.1062
5.4385 1.0159 1.0814
5.4586 1.0057 1.0567
5.4787 0.9950 1.0323
5.4987 0.9838 1.0083
5.5188 0.9721 0.9846
5.5389 0.9600 0.9613
5.5589 0.9476 0.9386
5.5790 0.9349 0.9166
5.5991 0.9222 0.8952
5.6192 0.9097 0.8746
5.6392 0.8974 0.8549
5.6593 0.8856 0.8362
5.6794 0.8746 0.8186
5.6994 0.8646 0.8021
5.7195 0.8557 0.7868
5.7396 0.8481 0.7727
5.7596 0.8421 0.7599
5.7797 0.8377 0.7484
5.7998 0.8351 0.7382
5.8198 0.8342 0.7291
5.8399 0.8353 0.7212
5.8600 0.8382 0.7143
5.8800 0.8428 0.7083
5.9001 0.8492 0.7030
5.9202 0.8570 0.6982
5.9402 0.8661 0.6938
5.9603 0.8762 0.6896
5.9804 0.8869 0.6854
6.0005 0.8979 0.6811
6.0205 0.9088 0.6766
6.0406 0.9190 0.6718
6.0607 0.9282 0.6667
6.0807 0.9360 0.6611
6.1008 0.9418 0.6553
6.1209 0.9453 0.6491
