0.0000 0.0000 0.0000
0.0190 1.5498 0.8133
0.0381 3.0739 1.6185
0.0571 4.5474 2.4078
0.0762 5.9473 3.1737
0.0952 7.2533 3.9091
0.1143 8.4486 4.6076
0.1333 9.5201 5.2637
0.1524 10.4588 5.8728
0.1714 11.2601 6.4312
0.1904 11.9232 6.9367
0.2095 12.4514 7.3879
0.2285 12.8510 7.7848
0.2476 13.1308 8.1284
0.2666 13.3019 8.4206
0.2857 13.3761 8.6642
0.3047 13.3658 8.8628
0.3238 13.2833 9.0201
0.3428 13.1401 9.1404
0.3618 12.9467 9.2277
0.3809 12.7121 9.2860
0.3999 12.4441 9.3191
0.4190 12.1491 9.3303
0.4380 11.8323 9.3224
0.4571 11.4980 9.2979
0.4761 11.1496 9.2587
0.4952 10.7901 9.2065
0.5142 10.4222 9.1426
0.5332 10.0487 9.0680
0.5523 9.6724 8.9837
0.5713 9.2960 8.8906
0.5904 8.9227 8.7897
0.6094 8.5556 8.6820
0.6285 8.1978 8.5684
0.6475 7.8527 8.4502
0.6666 7.5231 8.3286
0.6856 7.2117 8.2048
0.7046 6.9209 8.0803
0.7237 6.6526 7.9563
0.7427 6.4080 7.8342
0.7618 6.1881 7.7149
0.7808 5.9931 7.5997
0.7999 5.8229 7.4892
0.8189 5.6766 7.3841
0.8380 5.5532 7.2847
0.8570 5.4512 7.1912
0.8760 5.3688 7.1034
0.8951 5.3041 7.0208
0.9141 5.2549 6.9428
0.9332 5.2190 6.8684
0.9522 5.1944 6.7965
0.9713 5.1789 6.7262
0.9903 5.1705 6.6561
1.0094 5.1676 6.5851
1.0284 5.1687 6.5121
1.0474 5.1724 6.4364
1.0665 5.1778 6.3571
1.0855 5.1841 6.2740
1.1046 5.1910 6.1869
1.1236 5.1981 6.0959
1.1427 5.2055 6.0014
1.1617 5.2130 5.9041
1.1807 5.2210 5.8048
1.1998 5.2294 5.7045
1.2188 5.2384 5.6041
1.2379 5.2480 5.5047
1.2569 5.2581 5.4074
1.2760 5.2685 5.3131
1.2950 5.2789 5.2227
1.3141 5.2887 5.1371
1.3331 5.2973 5.0567
1.3521 5.3043 4.9822
1.3712 5.3089 4.9139
1.3902 5.3106 4.8521
1.4093 5.3086 4.7968
1.4283 5.3027 4.7482
1.4474 5.2925 4.7060
1.4664 5.2777 4.6702
1.4855 5.2584 4.6404
1.5045 5.2348 4.6164
1.5235 5.2071 4.5978
1.5426 5.1760 4.5840
1.5616 5.1418 4.5748
1.5807 5.1053 4.5694
1.5997 5.0672 4.5675
1.6188 5.0280 4.5686
1.6378 4.9884 4.5721
1.6569 4.9490 4.5777
1.6759 4.9099 4.5848
1.6949 4.8715 4.5932
1.7140 4.8338 4.6027
1.7330 4.7968 4.6131
1.7521 4.7603 4.6244
1.7711 4.7243 4.6365
1.7902 4.6886 4.6495
1.8092 4.6529 4.6638
1.8283 4.6174 4.6793
1.8473 4.5820 4.6963
1.8663 4.5469 4.7150
1.8854 4.5125 4.7355
1.9044 4.4790 4.7576
1.9235 4.4470 4.7812
1.9425 4.4168 4.8061
1.9616 4.3889 4.8317
1.9806 4.3636 4.8574
1.9997 4.3412 4.8826
2.0187 4.3218 4.9063
2.0377 4.3053 4.9277
