0.0000 23.1639 20.7559
0.0173 23.0683 20.6742
0.0345 22.7843 20.4315
0.0518 22.3200 20.0347
0.0690 21.6889 19.4953
0.0863 20.9083 18.8282
0.1035 19.9992 18.0512
0.1208 18.9851 17.1845
0.1380 17.8906 16.2490
0.1553 16.7407 15.2660
0.1725 15.5596 14.2562
0.1898 14.3699 13.2387
0.2070 13.1923 12.2308
0.2243 12.0443 11.2472
0.2415 10.9406 10.3001
0.2588 9.8930 9.3987
0.2760 8.9099 8.5498
0.2933 7.9972 7.7573
0.3105 7.1582 7.0235
0.3278 6.3937 6.3482
0.3450 5.7032 5.7302
0.3623 5.0844 5.1672
0.3795 4.5340 4.6558
0.3968 4.0481 4.1925
0.4140 3.6221 3.7737
0.4313 3.2514 3.3957
0.4485 2.9310 3.0549
0.4658 2.6563 2.7481
0.4830 2.4226 2.4725
0.5003 2.2254 2.2255
0.5175 2.0606 2.0049
0.5348 1.9243 1.8086
0.5520 1.8128 1.6349
0.5693 1.7229 1.4822
0.5865 1.6514 1.3489
0.6038 1.5956 1.2337
0.6210 1.5529 1.1351
0.6383 1.5210 1.0518
0.6555 1.4980 0.9825
0.6728 1.4820 0.9259
0.6900 1.4713 0.8807
0.7073 1.4645 0.8455
0.7245 1.4604 0.8193
0.7418 1.4581 0.8007
0.7590 1.4564 0.7889
0.7763 1.4548 0.7827
0.7935 1.4527 0.7813
0.8108 1.4496 0.7838
0.8280 1.4450 0.7895
0.8453 1.4390 0.7978
0.8625 1.4312 0.8080
0.8798 1.4216 0.8197
0.8970 1.4103 0.8324
0.9143 1.3973 0.8458
0.9315 1.3828 0.8594
0.9488 1.3669 0.8731
0.9660 1.3498 0.8865
0.9833 1.3316 0.8994
1.0005 1.3125 0.9118
1.0178 1.2928 0.9233
1.0350 1.2725 0.9340
1.0523 1.2519 0.9438
1.0695 1.2310 0.9527
1.0868 1.2100 0.9607
1.1040 1.1891 0.9677
1.1213 1.1682 0.9739
1.1385 1.1475 0.9792
1.1558 1.1271 0.9838
1.1730 1.1070 0.9877
1.1903 1.0873 0.9910
1.2075 1.0680 0.9937
1.2248 1.0492 0.9958
1.2420 1.0308 0.9975
1.2593 1.0130 0.9986
1.2765 0.9958 0.9992
1.2938 0.9791 0.9994
1.3110 0.9629 0.9990
1.3283 0.9473 0.9982
1.3455 0.9322 0.9969
1.3628 0.9176 0.9950
1.3800 0.9035 0.9926
1.3973 0.8898 0.9897
1.4145 0.8765 0.9863
1.4318 0.8636 0.9825
1.4490 0.8510 0.9781
1.4663 0.8386 0.9734
1.4835 0.8265 0.9684
1.5008 0.8144 0.9631
1.5180 0.8024 0.9577
1.5353 0.7904 0.9522
1.5525 0.7784 0.9467
1.5698 0.7664 0.9414
1.5870 0.7542 0.9364
1.6043 0.7421 0.9317
1.6215 0.7298 0.9275
1.6388 0.7176 0.9238
1.6560 0.7054 0.9208
1.6733 0.6934 0.9184
1.6905 0.6815 0.9167
1.7078 0.6698 0.9157
1.7250 0.6585 0.9153
1.7423 0.6476 0.9156
1.7595 0.6371 0.9164
1.7768 0.6270 0.9176
1.7940 0.6173 0.9192
1.8113 0.6080 0.9211
1.8285 0.5990 0.9231
1.8458 0.5902 0.9251
1.8630 0.5816 0.9270
1.8803 0.5728 0.9288
1.8975 0.5639 0.9303
1.9148 0.5548 0.9316
1.9320 0.5453 0.9325
1.9493 0.5353 0.9331
1.9665 0.5249 0.9333
1.9838 0.5141 0.9333
2.0010 0.5029 0.9330
2.0183 0.4915 0.9324
2.0355 0.4800 0.9316
2.0528 0.4688 0.9307
2.0700 0.4579 0.9297
2.0873 0.4477 0.9285
2.1045 0.4385 0.9273
2.1218 0.4304 0.9260
2.1390 0.4236 0.9246
2.1563 0.4184 0.9230
2.1735 0.4149 0.9213
2.1908 0.4131 0.9195
